id,x,y,z,size,time,r,g,b
35,74.37701506,38.82080646,35.89576204,3,6,247,204,49
36,7.69785326,58.18647026,18.14291759,3,6,247,204,49
37,34.77528549,50.60280791,26.78855707,3,6,247,204,49
38,28.44645133,28.45987148,79.27053728,3,6,247,204,49
39,11.3007549,73.74913581,88.98800312,3,6,247,204,49
40,32.44961487,62.62667266,34.16749505,3,6,247,204,49
41,58.92961986,83.23159228,77.89000953,3,6,247,204,49
42,28.09517786,31.97034581,58.18747026,3,6,247,204,49
43,24.53838683,33.45058084,8.29549273,3,6,247,204,49
44,76.67358998,44.84550049,81.49682167,3,6,247,204,49
45,42.83334792,26.23940193,56.80804611,3,6,247,204,49
46,8.8339299,50.28596544,56.44992705,3,6,247,204,49
47,24.90740644,52.19853327,77.17364978,3,6,247,204,49
48,18.22192479,56.97312684,58.59441506,3,6,247,204,49
49,81.65422006,90.64045585,57.66415574,3,6,247,204,49
0,52.00591447,52.22835777,52.24957594,5,7,229,45,32
1,51.31807158,48.55179906,50.35731383,5,7,229,45,32
2,45.45033614,54.86147087,52.42381215,5,7,229,45,32
3,51.80472839,50.13698072,47.76997007,5,7,229,45,32
4,50.52854644,46.21642723,44.90458618,5,7,229,45,32
5,48.84215874,48.36700144,47.14384849,5,7,229,45,32
6,52.51692423,49.51545734,45.70057986,5,7,229,45,32
7,50.17599876,49.12167765,54.42224761,5,7,229,45,32
8,52.03500691,47.41192249,46.64867496,5,7,229,45,32
9,51.0132939,48.64660584,48.75575984,5,7,229,45,32
0,21.73430974,40.21084229,77.87651093,3,7,247,204,49
1,74.40460224,14.38966266,52.50104256,3,7,247,204,49
2,55.1044105,28.05894338,65.80002309,3,7,247,204,49
3,47.7018826,78.84049169,79.29644442,3,7,247,204,49
4,64.33897279,25.41755435,49.30211624,3,7,247,204,49
5,31.79434823,41.11834719,55.18031766,3,7,247,204,49
6,44.36330996,76.3301775,14.6618362,3,7,247,204,49
7,22.14676496,64.58079591,50.63059424,3,7,247,204,49
8,91.16857024,49.56116132,40.12496705,3,7,247,204,49
9,21.72175306,28.52347754,9.47439848,3,7,247,204,49
10,47.1344385,83.50783398,33.76456502,3,7,247,204,49
11,41.23371613,86.83704397,11.09976406,3,7,247,204,49
12,69.76952627,75.71008717,66.27214174,3,7,247,204,49
13,78.47996298,74.54327316,27.729792,3,7,247,204,49
14,56.04621737,13.86019459,20.34604817,3,7,247,204,49
15,19.29452077,82.67279,53.49505328,3,7,247,204,49
16,47.54937968,23.96644261,33.80208984,3,7,247,204,49
17,50.79326723,75.453073,37.74261573,3,7,247,204,49
18,9.5664506,15.61295958,59.47288011,3,7,247,204,49
19,58.1979573,87.67551799,41.30982173,3,7,247,204,49
20,61.22232247,28.09725092,73.97196088,3,7,247,204,49
21,20.11769448,92.10633971,57.85468006,3,7,247,204,49
22,54.10494372,80.65044382,17.3000311,3,7,247,204,49
23,28.8226278,68.84314345,73.04021662,3,7,247,204,49
24,63.97025929,74.73552853,54.78728734,3,7,247,204,49
25,41.41546301,13.36020127,8.31984432,3,7,247,204,49
26,70.43697506,31.76506275,48.82371186,3,7,247,204,49
27,32.26221733,28.77412026,78.18653112,3,7,247,204,49
28,11.24294411,40.23806316,56.34306137,3,7,247,204,49
29,5.78329391,16.85772488,90.60578944,3,7,247,204,49
30,74.10428031,38.19891806,49.54935792,3,7,247,204,49
31,36.0341312,62.14887105,9.55291142,3,7,247,204,49
32,18.58842953,18.40535104,45.37951106,3,7,247,204,49
33,75.82866541,56.31268305,37.00551892,3,7,247,204,49
34,16.46600314,32.15325583,48.39544837,3,7,247,204,49
35,73.52560103,39.16423472,36.29218502,3,7,247,204,49
36,8.45995234,58.02839399,18.77078451,3,7,247,204,49
37,34.16454088,50.74044874,26.00878401,3,7,247,204,49
38,28.77047424,29.02751293,78.51370682,3,7,247,204,49
39,11.89678836,73.34158582,88.29615985,3,7,247,204,49
40,31.90270554,62.94454063,33.39299511,3,7,247,204,49
41,58.63491705,82.51237749,77.2608193,3,7,247,204,49
42,28.74107715,32.65557627,57.85090924,3,7,247,204,49
43,24.98903935,33.84653379,9.0955762,3,7,247,204,49
44,75.98461282,44.96805997,80.78247606,3,7,247,204,49
45,42.52668809,25.3406456,57.12140983,3,7,247,204,49
46,9.81478891,50.28580337,56.25520783,3,7,247,204,49
47,25.49812144,52.14336048,76.36865801,3,7,247,204,49
48,19.14238804,56.74685143,58.27575093,3,7,247,204,49
49,80.99482235,89.90477608,57.50933349,3,7,247,204,49
0,52.2916433,53.10774071,51.86872861,5,8,229,45,32
1,50.42411666,48.84226262,50.69859891,5,8,229,45,32
2,45.1539145,53.94917885,52.14122148,5,8,229,45,32
3,52.74427084,49.83170487,47.61483579,5,8,229,45,32
4,50.79788636,47.04537026,45.39479987,5,8,229,45,32
5,48.01815466,48.63473659,46.64451377,5,8,229,45,32
6,52.20958761,48.56957251,45.80472446,5,8,229,45,32
7,51.0561596,48.83569605,54.80110302,5,8,229,45,32
8,52.32073574,48.29130543,46.26782764,5,8,229,45,32
9,50.11933897,48.9370694,49.09704492,5,8,229,45,32
0,22.3493086,40.47150933,77.13231398,3,8,247,204,49
1,73.77854815,15.16607767,52.42868231,3,8,247,204,49
2,55.26342193,27.18170258,66.25297336,3,8,247,204,49
3,47.64807463,78.15349677,78.57177713,3,8,247,204,49
4,63.74048734,26.2185488,49.28718094,3,8,247,204,49
5,30.92142129,40.72332948,55.46660349,3,8,247,204,49
6,44.38691927,75.72867889,15.46036111,3,8,247,204,49
7,23.00580737,64.07068891,50.58773423,3,8,247,204,49
8,90.18767677,49.57688042,40.31887656,3,8,247,204,49
9,22.16892852,28.90905623,10.28146922,3,8,247,204,49
10,47.08945387,82.60153527,34.18480189,3,8,247,204,49
11,41.31409489,86.14674093,11.81880577,3,8,247,204,49
12,69.14844246,75.05964785,65.83489628,3,8,247,204,49
13,77.76628166,74.01832798,28.19357161,3,8,247,204,49
14,55.82422181,14.624546,20.95142812,3,8,247,204,49
15,19.9196139,81.89905671,53.39211938,3,8,247,204,49
16,47.49668917,24.83093434,34.30196758,3,8,247,204,49
17,50.60269935,74.56749503,38.16621405,3,8,247,204,49
18,10.27128641,16.2936326,59.2731535,3,8,247,204,49
19,57.88194971,86.74770978,41.50809204,3,8,247,204,49
20,60.79308947,28.70109035,73.30029357,3,8,247,204,49
21,20.62806491,91.26384657,57.68226387,3,8,247,204,49
22,53.91267642,79.97468776,18.01163987,3,8,247,204,49
23,29.30571515,68.30353777,72.35068611,3,8,247,204,49
24,64.43351316,75.61439255,54.90127806,3,8,247,204,49
25,41.48878625,14.0275849,9.06093999,3,8,247,204,49
26,71.16687746,31.09144353,48.93981368,3,8,247,204,49
27,32.72641295,29.28895451,77.46578975,3,8,247,204,49
28,12.18525498,40.51134788,56.1497593,3,8,247,204,49
29,6.38315548,17.36025781,89.98319266,3,8,247,204,49
30,74.99348377,37.75877467,49.67422186,3,8,247,204,49
31,36.26073694,61.86745065,10.48535574,3,8,247,204,49
32,19.23496644,19.16244652,45.47330053,3,8,247,204,49
33,74.91908506,56.12677635,37.37714008,3,8,247,204,49
34,17.31717013,32.67746341,48.42230268,3,8,247,204,49
35,72.67289031,39.50095528,36.69156415,3,8,247,204,49
36,9.22297124,57.86725839,19.39675375,3,8,247,204,49
37,33.60359613,50.82798808,25.1855721,3,8,247,204,49
38,29.1018427,29.5911673,77.757077,3,8,247,204,49
39,12.49450779,72.93194036,87.60701394,3,8,247,204,49
40,31.36712861,63.30110259,32.62747509,3,8,247,204,49
41,58.34570637,81.78816401,76.63482248,3,8,247,204,49
42,29.39850767,33.33250798,57.51992801,3,8,247,204,49
43,25.44335877,34.23679335,9.89638288,3,8,247,204,49
44,75.2965604,45.08629368,80.06651192,3,8,247,204,49
45,42.66417727,26.28447891,56.82095116,3,8,247,204,49
46,10.79632594,50.28578473,56.06393566,3,8,247,204,49
47,26.09586475,52.08855522,75.56884596,3,8,247,204,49
48,20.0653583,56.52291971,57.96273256,3,8,247,204,49
49,80.33840201,89.16630827,57.35513351,3,8,247,204,49
0,51.56616858,52.58065247,52.31129433,5,9,229,45,32
1,50.95851512,48.10672623,50.28218025,5,9,229,45,32
2,45.92607663,54.51018748,52.43960873,5,9,229,45,32
3,52.16338053,50.63123179,47.46211659,5,9,229,45,32
4,50.00601971,46.47004547,45.1899863,5,9,229,45,32
5,48.53626811,47.92161461,47.11675894,5,9,229,45,32
6,52.91157445,49.0795958,45.30764225,5,9,229,45,32
7,50.46917841,49.64360635,54.85339109,5,9,229,45,32
8,51.59526102,47.76421718,46.71039335,5,9,229,45,32
9,50.65373744,48.20153301,48.68062626,5,9,229,45,32
0,22.97026468,40.73133847,76.39278551,3,9,247,204,49
1,73.1566081,15.94590467,52.35754558,3,9,247,204,49
2,54.96024771,27.95575969,65.69716675,3,9,247,204,49
3,47.60103891,77.46768606,77.8455187,3,9,247,204,49
4,64.25976282,25.37519511,49.4254109,3,9,247,204,49
5,30.04608079,40.32403117,55.73925686,3,9,247,204,49
6,44.4204088,75.12627567,16.25785018,3,9,247,204,49
7,22.08298341,64.44733698,50.50691239,3,9,247,204,49
8,89.20704169,49.59313006,40.51404521,3,9,247,204,49
9,22.61900552,29.29425505,11.08710721,3,9,247,204,49
10,47.05006353,81.69538836,34.60592679,3,9,247,204,49
11,41.39813485,85.45705616,12.53802215,3,9,247,204,49
12,68.53019792,74.40721992,65.39659105,3,9,247,204,49
13,77.05471727,73.49221463,28.6592763,3,9,247,204,49
14,55.60634193,15.38956595,21.55745851,3,9,247,204,49
15,20.54792851,81.12782419,53.29003537,3,9,247,204,49
16,47.38400263,23.94164968,33.85871311,3,9,247,204,49
17,50.42178711,73.66991352,38.5682317,3,9,247,204,49
18,10.97878875,16.97075576,59.07080562,3,9,247,204,49
19,57.57146728,85.81720209,41.70240137,3,9,247,204,49
20,60.36935435,29.30273973,72.62319197,3,9,247,204,49
21,21.14042869,90.42305133,57.50748765,3,9,247,204,49
22,53.72495455,79.29528357,18.72098494,3,9,247,204,49
23,29.79144362,67.76501437,71.66216566,3,9,247,204,49
24,63.85796209,74.81545388,54.72681324,3,9,247,204,49
25,41.56515156,14.69426979,9.80235728,3,9,247,204,49
26,70.3686229,31.69375791,48.93715946,3,9,247,204,49
27,33.18552433,29.80257249,76.74093576,3,9,247,204,49
28,13.12680454,40.78331851,55.95097199,3,9,247,204,49
29,6.98177594,17.86151073,89.35837344,3,9,247,204,49
30,74.07383245,38.15069238,49.64888518,3,9,247,204,49
31,36.48242092,61.58545735,11.41880954,3,9,247,204,49
32,19.87739508,19.92360035,45.56235265,3,9,247,204,49
33,75.81865998,56.42191836,37.05518332,3,9,247,204,49
34,18.16608205,33.20564938,48.44148953,3,9,247,204,49
35,73.51798227,39.1306669,36.30593988,3,9,247,204,49
36,9.98876443,57.70618363,20.01934166,3,9,247,204,49
37,34.06459273,50.79898071,26.07249978,3,9,247,204,49
38,29.43360838,30.15278127,76.99910518,3,9,247,204,49
39,13.09123398,72.52385718,86.9160827,3,9,247,204,49
40,31.92908478,62.8004239,33.28590208,3,9,247,204,49
41,58.05888535,81.06440836,76.00719882,3,9,247,204,49
42,30.05683556,34.00678132,57.18532397,3,9,247,204,49
43,25.89999923,34.62698698,10.6959005,3,9,247,204,49
44,74.61077209,45.20406257,79.34830242,3,9,247,204,49
45,42.35478985,25.3866494,57.13429058,3,9,247,204,49
46,11.7777056,50.27862819,55.87199102,3,9,247,204,49
47,26.69337613,52.02605836,74.76942473,3,9,247,204,49
48,20.9861191,56.29035371,57.64950325,3,9,247,204,49
49,79.68469984,88.42544461,57.20087883,3,9,247,204,49
0,52.56616858,52.58065247,52.31129433,5,10,229,45,32
1,50.95851512,48.98408143,50.76202174,5,10,229,45,32
2,45.03164944,54.51018748,51.99239514,5,10,229,45,32
3,52.16338053,49.66369357,47.71484132,5,10,229,45,32
4,51.00601971,46.47004547,45.1899863,5,10,229,45,32
5,48.53626811,48.88915283,46.86403421,5,10,229,45,32
6,52.01714726,49.0795958,45.75485584,5,10,229,45,32
7,50.46917841,48.76625115,54.3735496,5,10,229,45,32
8,52.59526102,47.76421718,46.71039335,5,10,229,45,32
9,50.65373744,49.07888821,49.16046775,5,10,229,45,32
0,23.59239723,40.98438409,75.65189482,3,10,247,204,49
1,72.5323342,16.72376931,52.28537428,3,10,247,204,49
2,55.13869877,27.08769017,66.16042751,3,10,247,204,49
3,47.55647826,76.77453827,77.12610193,3,10,247,204,49
4,63.6651647,26.17906185,49.40955719,3,10,247,204,49
5,29.17396065,39.91571329,56.00885465,3,10,247,204,49
6,44.4524179,74.52090188,17.0531476,3,10,247,204,49
7,22.94316706,63.93855154,50.47196289,3,10,247,204,49
8,88.22681063,49.60129155,40.71173297,3,10,247,204,49
9,23.07262711,29.67190794,11.89432821,3,10,247,204,49
10,47.01597443,80.78809382,35.02503841,3,10,247,204,49
11,41.48500769,84.76468743,13.25431723,3,10,247,204,49
12,67.91824111,73.74666122,64.96165304,3,10,247,204,49
13,76.34877694,72.95918871,29.12567917,3,10,247,204,49
14,55.39099456,16.15106849,22.1688008,3,10,247,204,49
15,21.17456355,80.35483821,53.19093339,3,10,247,204,49
16,47.34531447,24.80386269,34.3637794,3,10,247,204,49
17,50.64878207,74.46211165,38.0017554,3,10,247,204,49
18,11.68913319,17.64585692,58.87168455,3,10,247,204,49
19,57.26632388,84.88572684,41.9004957,3,10,247,204,49
20,59.94902505,29.90700801,71.94629971,3,10,247,204,49
21,21.65588718,89.58345923,57.33605938,3,10,247,204,49
22,53.54239694,78.61644797,19.43221975,3,10,247,204,49
23,30.28320283,67.22572967,70.97853938,3,10,247,204,49
24,63.2781647,74.01988842,54.55099918,3,10,247,204,49
25,41.64621559,15.35984002,10.54427701,3,10,247,204,49
26,71.13072512,31.0588386,49.06395725,3,10,247,204,49
27,33.6533393,30.31431966,76.02033601,3,10,247,204,49
28,14.0715476,41.04946724,55.75959434,3,10,247,204,49
29,7.58630563,18.36034292,88.73731764,3,10,247,204,49
30,74.97497454,37.73921016,49.78535977,3,10,247,204,49
31,36.71895974,61.3012625,12.3479396,3,10,247,204,49
32,20.5321347,20.67367284,45.65566554,3,10,247,204,49
33,74.91191304,56.21939972,37.42504302,3,10,247,204,49
34,19.02260854,33.72098908,48.46954954,3,10,247,204,49
35,74.35704977,38.78349779,35.88708508,3,10,247,204,49
36,10.75397669,57.54219429,20.64188298,3,10,247,204,49
37,34.521133,50.7679279,26.96166045,3,10,247,204,49
38,29.77796569,30.71066264,76.24399829,3,10,247,204,49
39,13.69235709,72.11278205,86.23075924,3,10,247,204,49
40,31.39179987,63.13279489,32.51075406,3,10,247,204,49
41,57.77631783,80.33792825,75.3807946,3,10,247,204,49
42,30.79424479,34.5642621,56.86154019,3,10,247,204,49
43,26.359731,35.01386713,11.49525677,3,10,247,204,49
44,73.92648031,45.3194406,78.62827973,3,10,247,204,49
45,42.01917572,24.44985762,57.23320627,3,10,247,204,49
46,12.75933912,50.27126808,55.68135664,3,10,247,204,49
47,27.29532367,51.9636053,73.97333505,3,10,247,204,49
48,20.01357917,56.35385163,57.8734097,3,10,247,204,49
49,79.03184891,87.683715,57.04718159,3,10,247,204,49
0,51.84069385,53.10774071,51.86872861,5,11,229,45,32
1,50.37153394,48.17617114,50.70973367,5,11,229,45,32
2,45.73363628,54.00016419,52.48947735,5,11,229,45,32
3,52.68149398,50.37681555,47.24259615,5,11,229,45,32
4,50.21415307,47.04537026,45.39479987,5,11,229,45,32
5,47.9553778,48.08962592,47.01675341,5,11,229,45,32
6,52.78930939,48.51858717,45.45646859,5,11,229,45,32
7,51.00357688,49.50178754,54.78996826,5,11,229,45,32
8,51.86978629,48.29130543,46.26782764,5,11,229,45,32
9,50.06675625,48.27097791,49.10817968,5,11,229,45,32
0,24.21655784,41.23755987,74.91275644,3,11,247,204,49
1,71.90939845,17.502785,52.21406085,3,11,247,204,49
2,54.8396889,27.86214554,65.60292237,3,11,247,204,49
3,47.51256262,76.08551293,76.40269645,3,11,247,204,49
4,63.06822748,26.98131529,49.40211567,3,11,247,204,49
5,28.2978085,39.51317935,56.27404109,3,11,247,204,49
6,44.48693389,73.91650347,17.84908177,3,11,247,204,49
7,22.0273681,64.33054729,50.38448939,3,11,247,204,49
8,87.24614226,49.6147665,40.90694563,3,11,247,204,49
9,23.52389563,30.05487457,12.70036374,3,11,247,204,49
10,46.9776571,79.88120828,35.44466967,3,11,247,204,49
11,41.56973893,84.07370657,13.97220725,3,11,247,204,49
12,67.30192877,73.0920852,64.52382964,3,11,247,204,49
13,75.63863735,72.43070342,29.59087273,3,11,247,204,49
14,55.17346154,16.91517853,22.7761024,3,11,247,204,49
15,21.80194854,79.58283724,53.08894034,3,11,247,204,49
16,47.22089156,23.91321268,33.92644485,3,11,247,204,49
17,50.46389981,73.57480786,38.42426047,3,11,247,204,49
18,12.39918967,18.32043073,58.6697688,3,11,247,204,49
19,56.95779017,83.95462061,42.09504164,3,11,247,204,49
20,59.52310927,30.50491789,71.26725662,3,11,247,204,49
21,22.16642765,88.74118228,57.16309129,3,11,247,204,49
22,53.35568687,77.93470463,20.13958484,3,11,247,204,49
23,30.76747578,66.68145356,70.29352609,3,11,247,204,49
24,63.74832923,74.8958639,54.65875947,3,11,247,204,49
25,41.72506972,16.02523754,11.28658972,3,11,247,204,49
26,70.33219464,31.66077517,49.05932784,3,11,247,204,49
27,34.11017834,30.82979941,75.29536794,3,11,247,204,49
28,15.01414948,41.31997576,55.56382193,3,11,247,204,49
29,8.18690155,18.86101438,88.11392962,3,11,247,204,49
30,74.05503918,38.13034142,49.75824373,3,11,247,204,49
31,36.94285195,61.01938416,13.28090095,3,11,247,204,49
32,21.17643341,21.43300604,45.74672739,3,11,247,204,49
33,75.80379084,56.49455149,37.06609248,3,11,247,204,49
34,19.87276089,34.24708684,48.49104693,3,11,247,204,49
35,73.50478751,39.12412974,36.28409756,3,11,247,204,49
36,11.51747119,57.38251606,21.26764573,3,11,247,204,49
37,33.91965723,50.90193148,26.17408827,3,11,247,204,49
38,30.10680704,31.27365287,75.48577314,3,11,247,204,49
39,14.28691376,71.70508322,85.53773396,3,11,247,204,49
40,31.95051853,62.63943421,33.17740892,3,11,247,204,49
41,57.48497584,79.61616332,74.75296084,3,11,247,204,49
42,30.06495401,33.94394717,57.15023441,3,11,247,204,49
43,26.81128152,35.40469117,12.29735321,3,11,247,204,49
44,73.23666967,45.43656197,77.91382619,3,11,247,204,49
45,42.16706185,25.39842749,56.9533047,3,11,247,204,49
46,13.74026346,50.27088898,55.48696707,3,11,247,204,49
47,27.88736396,51.90837699,73.16932129,3,11,247,204,49
48,20.94231474,56.14592196,57.56646428,3,11,247,204,49
49,78.37500304,86.94595702,56.89140392,3,11,247,204,49
0,52.12642269,52.22835777,52.24957594,5,12,229,45,32
1,51.25169478,48.46215273,50.33087826,5,12,229,45,32
2,45.42629967,54.94604902,52.38533275,5,12,229,45,32
3,51.8574899,50.10908039,47.74193087,5,12,229,45,32
4,50.48349298,46.21642723,44.90458618,5,12,229,45,32
5,48.89492025,48.39490176,47.17188769,5,12,229,45,32
6,52.49288775,49.43087918,45.73905926,5,12,229,45,32
7,50.10962195,49.21132397,54.44868318,5,12,229,45,32
8,52.15551513,47.41192249,46.64867496,5,12,229,45,32
9,50.94691709,48.55695951,48.72932427,5,12,229,45,32
0,24.83454166,41.49654091,74.17044598,3,12,247,204,49
1,71.28581567,18.28108908,52.14066274,3,12,247,204,49
2,55.02517099,26.98734963,66.0505031,3,12,247,204,49
3,47.46463212,75.39618732,75.67983209,3,12,247,204,49
4,63.56281637,26.1153499,49.47618175,3,12,247,204,49
5,27.44742197,39.03031268,56.48304476,3,12,247,204,49
6,44.51931827,73.31039245,18.64380228,3,12,247,204,49
7,22.88913142,63.82425747,50.35232414,3,12,247,204,49
8,86.26567247,49.62276359,41.1034527,3,12,247,204,49
9,23.97837599,30.43277546,13.50698541,3,12,247,204,49
10,46.94417188,78.9732115,35.86230658,3,12,247,204,49
11,41.65705222,83.38072665,14.68785746,3,12,247,204,49
12,66.69084045,72.4316363,64.08750601,3,12,247,204,49
13,74.93255135,71.8970592,30.05634712,3,12,247,204,49
14,54.95834012,17.67728826,23.38676723,3,12,247,204,49
15,22.42871767,78.810141,52.98843677,3,12,247,204,49
16,47.18855546,24.77764029,34.42816119,3,12,247,204,49
17,50.6813328,74.34858904,37.82929359,3,12,247,204,49
18,13.10950926,18.9952054,58.46945598,3,12,247,204,49
19,56.6530515,83.02267465,42.29153864,3,12,247,204,49
20,59.10411485,31.10886281,70.58924909,3,12,247,204,49
21,22.68219655,87.90204985,56.99035097,3,12,247,204,49
22,53.17345374,77.25517594,20.85024077,3,12,247,204,49
23,31.25932642,66.1435715,69.60886132,3,12,247,204,49
24,63.18032708,74.09069577,54.4882372,3,12,247,204,49
25,41.80555884,16.690592,12.02876555,3,12,247,204,49
26,71.10617997,31.0427649,49.19720468,3,12,247,204,49
27,34.5715423,31.34129822,74.57044568,3,12,247,204,49
28,15.95908307,41.58343394,55.36968204,3,12,247,204,49
29,8.79106858,19.35848182,87.49142793,3,12,247,204,49
30,74.94797447,37.70603074,49.90866656,3,12,247,204,49
31,37.17896714,60.73217869,14.20921266,3,12,247,204,49
32,21.83219527,22.18241254,45.83819469,3,12,247,204,49
33,74.89773949,56.28891683,37.43593748,3,12,247,204,49
34,20.73059366,34.76037522,48.51669797,3,12,247,204,49
35,72.65208085,39.45739266,36.68637506,3,12,247,204,49
36,12.28273942,57.21609089,21.88947143,3,12,247,204,49
37,34.39469722,50.85527832,27.0528149,3,12,247,204,49
38,30.45620913,31.82844578,74.73070824,3,12,247,204,49
39,14.88801938,71.29222737,84.85346642,3,12,247,204,49
40,31.40650325,62.94098707,32.39439344,3,12,247,204,49
41,57.20337475,78.88794967,74.1281363,3,12,247,204,49
42,30.8225937,34.51166858,56.82824916,3,12,247,204,49
43,27.27293554,35.7904163,13.09615963,3,12,247,204,49
44,72.55386534,45.55121711,77.19227754,3,12,247,204,49
45,42.31636718,26.34126945,56.65538363,3,12,247,204,49
46,14.72202909,50.26249553,55.29705712,3,12,247,204,49
47,28.49193889,51.84481324,72.37531324,3,12,247,204,49
48,21.86637953,55.91857456,57.25919009,3,12,247,204,49
49,77.72517848,86.20177425,56.73674287,3,12,247,204,49
0,52.41215152,53.10774071,51.86872861,5,13,229,45,32
1,50.35773985,48.75261629,50.67216334,5,13,229,45,32
2,45.12987802,54.033757,52.10274208,5,13,229,45,32
3,52.79703234,49.80380455,47.58679659,5,13,229,45,32
4,50.7528329,47.04537026,45.39479987,5,13,229,45,32
